segment,distance_inv_A,q1,q2,q3,frequency_1_THz,frequency_2_THz,frequency_3_THz,frequency_4_THz,frequency_5_THz,frequency_6_THz
0,0.0,0.0,0.0,0.0,2.9384943736806337e-07,3.5084475044548666e-07,3.7754848766035356e-07,12.124709315484788,12.124709315484788,12.12470931548479
0,0.003659877138918024,0.01,0.0,0.01,0.13016125405125611,0.13016125405131923,0.21447185636287802,12.123327371891342,12.123820428491745,12.123820428491745
0,0.007319754277836048,0.02,0.0,0.02,0.2602407062709833,0.2602407062710143,0.42896182113969994,12.119187025334364,12.121155307084315,12.121155307084319
0,0.010979631416754072,0.03,0.0,0.03,0.39015650714535555,0.390156507145371,0.6434866524559854,12.11230464724019,12.116718580548298,12.116718580548302
0,0.014639508555672098,0.04,0.0,0.04,0.5198267095445477,0.5198267095445738,0.8580604277784116,12.102707253404688,12.110517999536178,12.11051799953618
0,0.018299385694590123,0.05,0.0,0.05,0.6491692143096057,0.6491692143096102,1.0726932530069848,12.090432102263335,12.102564488622644,12.102564488622646
0,0.021959262833508145,0.06,0.0,0.06,0.7781017091833783,0.7781017091834133,1.2873900298184924,12.075526138752128,12.092872219464109,12.092872219464109
0,0.025619139972426173,0.07,0.0,0.07,0.9065415989790343,0.9065415989790643,1.5021492989584948,12.058045290036244,12.081458704141852,12.081458704141852
0,0.029279017111344195,0.08,0.0,0.08,1.0344059249811224,1.0344059249811552,1.716962175775609,12.038053621164522,12.068344908144585,12.068344908144585
0,0.03293889425026222,0.09,0.0,0.09,1.1616112717044749,1.161611271704539,1.9318113926164837,12.015622360470735,12.053555382318951,12.053555382318951
0,0.036598771389180246,0.1,0.0,0.1,1.288073659289051,1.2880736592890687,2.1466704608086027,11.990828806275868,12.037118412983157,12.037118412983162
0,0.04025864852809827,0.11,0.0,0.11,1.4137084200025531,1.4137084200025603,2.361502962897998,11.963755128131977,12.019066189258055,12.019066189258057
0,0.04391852566701629,0.12,0.0,0.12,1.5384300575452823,1.5384300575452912,2.5762619836378944,11.93448707746524,11.99943498651691,11.999434986516915
0,0.04757840280593432,0.13,0.0,0.13,1.6621520881171024,1.6621520881171086,2.7908896859979078,11.903112623998336,11.978265364687001,11.978265364687005
0,0.05123827994485235,0.14,0.0,0.14,1.7847868625128074,1.7847868625128225,3.0053170362306205,11.869720535727474,11.955602379946336,11.95560237994634
0,0.05489815708377036,0.15,0.0,0.15,1.9062453688704193,1.9062453688704337,3.21946367984385,11.834398921463887,11.931495808142149,11.931495808142149
0,0.05855803422268839,0.16,0.0,0.16,2.0264370161088623,2.026437016108869,3.4332379682247764,11.79723375598448,11.906000378005563,11.906000378005565
0,0.06221791136160642,0.17,0.0,0.17,2.14526939856695,2.1452693985669615,3.6465371336793866,11.758307408633025,11.879176011941006,11.879176011941006
0,0.06587778850052443,0.18,0.0,0.18,2.2626480429028906,2.2626480429028994,3.85924760881885,11.71769719673239,11.851088071818639,11.851088071818639
0,0.06953766563944246,0.19,0.0,0.19,2.378476138941104,2.3784761389411115,4.071245484563341,11.675473985373536,11.821807606782775,11.821807606782775
0,0.07319754277836048,0.2,0.0,0.2,2.4926542568709036,2.4926542568709205,4.282397099554911,11.631700855004544,11.791411599595842,11.791411599595843
0,0.0768574199172785,0.21,0.0,0.21,2.6050800540218377,2.6050800540218404,4.4925597524865575,11.586431857728956,11.759983207454173,11.759983207454173
0,0.08051729705619652,0.22,0.0,0.22,2.715647975368765,2.71564797536877,4.701582527759411,11.539710882316921,11.727611992525304,11.727611992525304
0,0.08417717419511454,0.23,0.0,0.23,2.824248952970485,2.8242489529704913,4.909307223975006,11.491570646631049,11.694394136655632,11.694394136655632
0,0.08783705133403256,0.24,0.0,0.24,2.930770110719833,2.930770110719838,5.115569374043871,11.442031834474498,11.660432633773048,11.66043263377305
0,0.09149692847295059,0.25,0.0,0.25,3.0350944820852783,3.035094482085284,5.3201993451346175,11.391102391801494,11.625837452456475,11.625837452456476
0,0.09515680561186861,0.26,0.0,0.26,3.137100749949305,3.1371007499493113,5.523023506285178,11.338776994821114,11.590725659965551,11.590725659965551
0,0.09881668275078663,0.27,0.0,0.27,3.236663019179939,3.2366630191799435,5.723865451235342,11.285036699819589,11.555221497730534,11.555221497730537
0,0.10247655988970465,0.28,0.0,0.28,3.33365063418428,3.3336506341842846,5.922547263901343,11.229848781581442,11.519456396920177,11.51945639692018
0,0.10613643702862266,0.29,0.0,0.29,3.4279280553367855,3.4279280553367872,6.118890813882522,11.173166764172821,11.483568921277266,11.483568921277268
0,0.10979631416754068,0.3,0.0,0.3,3.519354809785724,3.5193548097857272,6.312719069454172,11.114930644637365,11.447704623003782,11.447704623003782
0,0.1134561913064587,0.31,0.0,0.31,3.60778553361828,3.607785533618284,6.503857415642873,11.055067306925098,11.412015796183736,11.412015796183736
0,0.11711606844537673,0.32,0.0,0.32,3.6930701235848846,3.6930701235848913,6.692134965191741,10.993491120210642,11.376661111177711,11.376661111177713
0,0.12077594558429475,0.33,0.0,0.33,3.775054017380579,3.7750540173805907,6.877385850489476,10.93010471273732,11.341805112769526,11.341805112769526
0,0.12443582272321277,0.34,0.0,0.34,3.8535786216592,3.853578621659208,7.059450484852128,10.864799909523398,11.307617564787943,11.307617564787945
0,0.12809569986213076,0.35,0.0,0.35,3.9284819062889285,3.9284819062889333,7.238176781901876,10.797458819750462,11.27427262469238,11.274272624692383
0,0.13175557700104878,0.36,0.0,0.36,3.999599181593015,3.9995991815930214,7.413421322178834,10.727955057477889,11.24194783344753,11.24194783344753
0,0.1354154541399668,0.37,0.0,0.37,4.066764072211298,4.066764072211301,7.585050456545523,10.656155077531562,11.210822909168389,11.21082290916839
0,0.13907533127888483,0.38,0.0,0.38,4.1298096965397,4.129809696539707,7.752941336400059,10.581919607029093,11.181078337718185,11.181078337718187
0,0.14273520841780285,0.39,0.0,0.39,4.188570054294447,4.188570054294449,7.9169828612010775,10.505105152038706,11.152893759848546,11.152893759848546
0,0.14639508555672087,0.4,0.0,0.4,4.242881616554333,4.242881616554342,8.077076534329823,10.425565558326168,11.126446162637764,11.126446162637764
0,0.15005496269563887,0.41,0.0,0.41,4.292585102761503,4.292585102761506,8.233137218874463,10.343153605008016,11.101907892804716,11.101907892804716
0,0.1537148398345569,0.42,0.0,0.42,4.3375274179185155,4.337527417918521,8.385093785524383,10.257722610175389,11.079444520643905,11.079444520643907
0,0.1573747169734749,0.43,0.0,0.43,4.3775637111559025,4.377563711155907,8.532889645413949,10.169128028146554,11.05921259529532,11.059212595295321
0,0.16103459411239293,0.44,0.0,0.44,4.412559504752328,4.412559504752337,8.676483161462775,10.077229018905648,11.041357344038474,11.041357344038476
0,0.16469447125131095,0.45,0.0,0.45,4.4423928315819525,4.442392831581957,8.815847932530835,9.981889971444193,11.026010379272876,11.026010379272876
0,0.16835434839022898,0.46,0.0,0.46,4.466956309994931,4.466956309994936,8.950972945549541,9.882981964091995,11.01328748566381,11.013287485663811
0,0.17201422552914697,0.47,0.0,0.47,4.486159079487307,4.486159079487313,9.081862591711666,9.780384146455946,11.00328656541563,11.00328656541563
0,0.175674102668065,0.48,0.0,0.48,4.499928519228672,4.499928519228675,9.208536543811547,9.673985029231968,10.996085820741726,10.996085820741728
0,0.179333979806983,0.49,0.0,0.49,4.508211675329463,4.508211675329466,9.331029492928097,9.563683669872686,10.991742248596152,10.991742248596154
0,0.18299385694590103,0.5,0.0,0.5,4.510976331914809,4.510976331914813,9.449390743841498,9.449390743841501,10.990290513345741,10.990290513345741
1,0.18299385694590103,0.5,0.0,0.5,4.510976331914809,4.510976331914813,9.449390743841498,9.449390743841501,10.990290513345741,10.990290513345741
1,0.18482379551536005,0.5,0.005,0.505,4.511422964965099,4.511422964965102,9.448650923589339,9.44865092358934,10.990767386943373,10.990767386943377
1,0.18665373408481906,0.5,0.01,0.51,4.512761380527196,4.512761380527201,9.446436330118265,9.446436330118265,10.992193806935065,10.992193806935067
1,0.18848367265427807,0.5,0.015,0.515,4.514987131474823,4.514987131474829,9.442761461141053,9.442761461141057,10.994557276283011,10.994557276283013
1,0.19031361122373708,0.5,0.02,0.52,4.518092818030958,4.518092818030965,9.437650138659599,9.437650138659599,10.997837311499149,10.99783731149915
1,0.1921435497931961,0.5,0.025,0.525,4.522068105802942,4.522068105802944,9.431135019029876,9.431135019029876,11.002005938596493,11.002005938596499
1,0.1939734883626551,0.5,0.03,0.53,4.526899750806299,4.526899750806304,9.423256947410506,9.423256947410506,11.0070283469278,11.0070283469278
1,0.1958034269321141,0.5,0.035,0.535,4.532571631263675,4.532571631263678,9.414064191903082,9.414064191903083,11.012863665465273,11.012863665465273
1,0.19763336550157312,0.5,0.04,0.54,4.539064785920108,4.53906478592011,9.403611596471688,9.403611596471695,11.019465822251938,11.019465822251941
1,0.19946330407103213,0.5,0.045,0.545,4.546357458582251,4.546357458582257,9.391959692140858,9.391959692140858,11.02678444729674,11.026784447296741
1,0.20129324264049114,0.5,0.05,0.55,4.55442514856953,4.554425148569535,9.379173803410199,9.3791738034102,11.034765781696462,11.034765781696462
1,0.20312318120995015,0.5,0.055,0.555,4.5632406667599055,4.563240666759912,9.365323181976231,9.365323181976235,11.043353560560615,11.043353560560615
1,0.20495311977940917,0.5,0.06,0.56,4.572774196924711,4.572774196924715,9.350480193544627,9.350480193544628,11.052489843563311,11.052489843563318
1,0.20678305834886815,0.5,0.065,0.565,4.58299336207561,4.5829933620756185,9.334719576573729,9.334719576573733,11.062115773824214,11.062115773824216
1,0.2086129969183272,0.5,0.07,0.5700000000000001,4.593863295593456,4.593863295593461,9.318117784925054,9.318117784925056,11.07217225261543,11.07217225261543
1,0.21044293548778617,0.5,0.075,0.575,4.605346716972857,4.605346716972858,9.300752420145278,9.30075242014528,11.08260052356689,11.082600523566894
1,0.21227287405724518,0.5,0.08,0.58,4.617404012097996,4.617404012098001,9.282701753807158,9.28270175380716,11.09334266525766,11.09334266525766
1,0.2141028126267042,0.5,0.085,0.585,4.629993318063071,4.629993318063077,9.264044336153429,9.264044336153432,11.104341995177206,11.104341995177208
1,0.2159327511961632,0.5,0.09,0.59,4.643070612663672,4.6430706126636725,9.244858684228536,9.244858684228538,11.115543391007309,11.11554339100731
1,0.2177626897656222,0.5,0.095,0.595,4.656589808810814,4.6565898088108195,9.225223040658303,9.225223040658307,11.126893537103825,11.126893537103827
1,0.21959262833508122,0.5,0.1,0.6,4.670502854255725,4.670502854255733,9.205215193093888,9.205215193093892,11.13834110510231,11.138341105102313
1,0.22142256690454024,0.5,0.105,0.605,4.684759837156182,4.684759837156188,9.184912343896912,9.184912343896913,11.149836877911135,11.149836877911136
1,0.22325250547399925,0.5,0.11,0.61,4.699309098161421,4.699309098161425,9.164391019730147,9.164391019730152,11.161333826170413,11.161333826170416
1,0.22508244404345826,0.5,0.115,0.615,4.714097349837425,4.714097349837432,9.143727011174208,9.143727011174208,11.172787145706796,11.172787145706796
1,0.22691238261291727,0.5,0.12,0.62,4.7290698043916235,4.729069804391629,9.122995333181029,9.122995333181033,11.184154263740377,11.18415426374038
1,0.22874232118237628,0.5,0.125,0.625,4.744170310780587,4.744170310780588,9.102270197997788,9.10227019799779,11.195394820709206,11.195394820709211
1,0.2305722597518353,0.5,0.13,0.63,4.7593415023878,4.759341502387802,9.081624993073603,9.081624993073607,11.206470633650126,11.206470633650131
1,0.2324021983212943,0.5,0.135,0.635,4.774524956534092,4.774524956534097,9.061132257347053,9.061132257347055,11.21734564616925,11.21734564616925
1,0.2342321368907533,0.5,0.14,0.64,4.789661367121376,4.78966136712138,9.04086365017475,9.040863650174751,11.227985869188243,11.227985869188245
1,0.23606207546021232,0.5,0.145,0.645,4.804690731702223,4.8046907317022285,9.020889907988423,9.020889907988424,11.23835931588527,11.23835931588527
1,0.23789201402967133,0.5,0.15,0.65,4.819552554203815,4.81955255420382,9.001280784556757,9.001280784556762,11.248435933572004,11.248435933572004
1,0.23972195259913034,0.5,0.155,0.655,4.834186064405796,4.834186064405799,8.982104971488305,8.982104971488308,11.258187534662932,11.258187534662934
1,0.24155189116858936,0.5,0.16,0.66,4.8485304550683255,4.84853045506833,8.96342999635182,8.963429996351824,11.267587728395933,11.267587728395936
1,0.24338182973804837,0.5,0.165,0.665,4.862525137322776,4.8625251373227805,8.94532209652668,8.945322096526684,11.276611854548364,11.276611854548365
1,0.24521176830750738,0.5,0.17,0.67,4.876110014567185,4.8761100145671925,8.927846067640049,8.92784606764005,11.2852369200513,11.285236920051302
1,0.2470417068769664,0.5,0.175,0.675,4.889225774649896,4.889225774649903,8.911065086211035,8.911065086211039,11.29344153912793,11.29344153912793
1,0.24887164544642537,0.5,0.18,0.6799999999999999,4.90181419958028,4.901814199580282,8.895040506911753,8.895040506911759,11.301205877360799,11.301205877360799
1,0.2507015840158844,0.5,0.185,0.685,4.913818491381827,4.913818491381834,8.87983163567225,8.879831635672256,11.308511599919166,11.30851159991917
1,0.2525315225853434,0.5,0.19,0.69,4.925183612013087,4.925183612013089,8.865495480695504,8.865495480695508,11.315341824043612,11.315341824043614
1,0.2543614611548024,0.5,0.195,0.6950000000000001,4.935856634546076,4.935856634546077,8.852086484297631,8.852086484297637,11.321681075784173,11.321681075784175
1,0.2561913997242614,0.5,0.2,0.7,4.945787102035056,4.945787102035059,8.839656239326816,8.839656239326818,11.327515250914601,11.327515250914603
1,0.2580213382937204,0.5,0.205,0.705,4.95492738976433,4.954927389764333,8.82825319471532,8.828253194715323,11.332831579893792,11.332831579893796
1,0.25985127686317944,0.5,0.21,0.71,4.963233065868719,4.963233065868721,8.817922355449205,8.817922355449213,11.337618596711891,11.337618596711895
1,0.26168121543263845,0.5,0.215,0.715,4.970663244716787,4.970663244716788,8.808704982861853,8.808704982861855,11.341866111439492,11.341866111439492
1,0.26351115400209746,0.5,0.22,0.72,4.977180926976361,4.977180926976365,8.80063830163194,8.800638301631944,11.34556518629087,11.34556518629087
1,0.26534109257155647,0.5,0.225,0.725,4.982753319985908,4.9827533199859095,8.793755220155182,8.793755220155187,11.348708115014013,11.348708115014013
1,0.2671710311410155,0.5,0.23,0.73,4.987352131967883,4.987352131967884,8.788084071028884,8.788084071028885,11.351288405428825,11.351288405428825
1,0.2690009697104745,0.5,0.235,0.735,4.99095383377023,4.990953833770232,8.783648378215421,8.783648378215423,11.353300764949928,11.35330076494993
1,0.2708309082799335,0.5,0.24,0.74,4.993539882221709,4.993539882221712,8.780466657019977,8.780466657019979,11.354741088949167,11.35474108894917
1,0.2726608468493925,0.5,0.245,0.745,4.9950968998381144,4.995096899838116,8.778552252332409,8.77855225233241,11.355606451835381,11.355606451835385
1,0.2744907854188515,0.5,0.25,0.75,4.995616806503183,4.995616806503184,8.777913219658211,8.777913219658215,11.355895100754001,11.355895100754001
2,0.2744907854188515,0.5,0.25,0.75,4.995616806503183,4.995616806503184,8.777913219658211,8.777913219658215,11.355895100754001,11.355895100754001
2,0.2757847473904708,0.4975,0.2525,0.75,4.981475079476893,5.00922727062722,8.763138676320652,8.793019875010707,11.355565781143424,11.356093618215825
2,0.2770787093620901,0.495,0.255,0.75,4.966490978492293,5.022637834451874,8.749053722036969,8.808096004948304,11.35497583042177,11.356289985128692
2,0.2783726713337094,0.4925,0.2575,0.75,4.950700403722067,5.035844710534622,8.735647077410402,8.823143217516728,11.354124635582014,11.356483754877216
2,0.2796666333053287,0.49,0.26,0.75,4.934141492987344,5.048844100836265,8.722905990421808,8.83816210248031,11.35301248112761,11.356674526797441
2,0.280960595276948,0.4875,0.2625,0.75,4.916854499799853,5.061632201952283,8.710816351393982,8.853152228499688,11.35164055248599,11.35686194394049
2,0.2822545572485673,0.485,0.265,0.75,4.898881662869192,5.074205210426739,8.699362814569854,8.868112141543747,11.350010938539684,11.357045690815527
2,0.2835485192201866,0.4825,0.2675,0.75,4.88026706871509,5.086559328123428,8.688528924509749,8.883039364525342,11.348126633287453,11.357225491121875
2,0.2848424811918059,0.48,0.27,0.75,4.861056508995125,5.098690767628883,8.678297245534564,8.897930398170894,11.345991536625863,11.357401105480086
2,0.2861364431634252,0.4775,0.2725,0.75,4.841297334088244,5.110595757662385,8.668649492503961,8.912780723156137,11.343610454218789,11.357572329171155
2,0.2874304051350445,0.475,0.275,0.75,4.821038304370021,5.122270548468618,8.659566661316214,8.927584803563525,11.340989096397578,11.35773898989301
2,0.28872436710666377,0.4725,0.2775,0.75,4.800329440482397,5.133711417169396,8.65102915764359,8.94233609174139,11.3381340760087,11.35790094554277
2,0.29001832907828307,0.47,0.28,0.75,4.779221873746207,5.1449146730517965,8.643016922566229,8.957027034671135,11.335052905097976,11.358058082032928
2,0.2913122910499023,0.4675,0.2825,0.75,4.7577676976960275,5.155876662771369,8.635509553933558,8.971649081976132,11.331753990291642,11.358210311149119
2,0.2926062530215216,0.46499999999999997,0.28500000000000003,0.75,4.736019821539826,5.166593775450116,8.628486422456714,8.986192695734703,11.3282466267039,11.358357568456533
2,0.29390021499314084,0.4625,0.2875,0.75,4.714031826168344,5.177062447650725,8.621926781714217,9.000647362289751,11.324540990169139,11.35849981126158
2,0.29519417696476014,0.46,0.29,0.75,4.691857823165318,5.187279168209786,8.61580987142929,9.015001606278462,11.320648127563814,11.358637016634685
2,0.29648813893637943,0.4575,0.2925,0.75,4.669552317105491,5.197240482914645,8.610115013547286,9.029243007137532,11.316579944949806,11.358769179499623
2,0.2977821009079987,0.455,0.295,0.75,4.647170071276685,5.2069429990103,8.604821700801526,9.043358218371587,11.312349193236864,11.358896310794126
2,0.299076062879618,0.4525,0.2975,0.75,4.624765976827554,5.216383389524234,8.599909677602405,9.057332989904197,11.307969451027878,11.359018435705709
2,0.3003700248512373,0.45,0.3,0.75,4.602394925227904,5.225558397399455,8.595359013217017,9.071152193862599,11.303455104278255,11.359135591986245
2,0.3016639868228566,0.4475,0.3025,0.75,4.580111683833171,5.234464839427445,8.59115016732203,9.084799854176024,11.298821322369394,11.359247828348083
2,0.3029579487944759,0.445,0.305,0.75,4.557970774271163,5.243099609974748,8.587264048112234,9.0982591803941,11.294084030168472,11.359355202943682
2,0.3042519107660952,0.4425,0.3075,0.75,4.53602635331706,5.2514596844988,8.58368206323009,9.111512606153966,11.289259875623378,11.359457781930372
2,0.3055458727377145,0.44,0.31,0.75,4.514332095891614,5.259542122850281,8.580386163848944,9.124541832740432,11.284366192424024,11.35955563812103
