2.178554424957345859e+00,1.294738411743190376e+00,2.053236226398667874e+00,2.201477585545667637e+00,3.000050024235890511e+00,2.620387012092662893e+00,2.943329402583133358e+00,-2.668934319040342729e+00,2.626611102496482886e+00,-2.616203778743515063e+00,-1.840286793897112361e+00,-2.229902608221489224e+00,-2.551003011461320913e+00,-2.478276304565206090e+00,2.413357410209822973e+00,1.736302800967386872e+00,1.594319160905868671e+00,1.969842458966615695e+00,2.929611738804653420e+00,3.035685368029125364e+00,2.237903111018015423e+00,3.097241414971900753e+00,-2.967705349073671783e+00,2.442313225737548166e+00
2.025379155913533680e+00,-3.095930693120102717e+00,2.643492794967583492e+00,1.334574564246923778e+00,2.814255674028116161e+00,-2.149317489967272898e+00,-2.585850239488353353e+00,-3.076241059680887346e+00,-2.080889445479431998e+00,2.806914660252154192e+00,2.785988444077122317e+00,-2.600293485869073162e+00,-2.576506158735809571e+00,2.604368394894656547e+00,2.429442312816983751e+00,2.200599733493057819e+00,1.817489149637701473e+00,1.866783042710790319e+00,2.928880042319567778e+00,-2.934988205592341970e+00,2.927488682351883753e+00,-2.503165425732151839e+00,2.790300640929738840e+00,2.554243720150979335e+00
2.447600530739562075e+00,2.789598687914270236e+00,2.089665284501320386e+00,2.281091454792532502e+00,2.623476440220169792e+00,-2.531289623565925240e+00,-2.743514346344335664e+00,1.552611206067827432e+00,1.444901828601304672e+00,-5.982356187453197194e-01,2.022652146155888175e+00,2.975125454465133323e+00,2.903574885170815634e+00,-2.970883151500739672e+00,2.739844327953516512e+00,2.453791874237269965e+00,2.506911285409421097e+00,2.403091017671789231e+00,2.125616908207478062e+00,2.771736147311904652e+00,2.343289802602257055e+00,2.381315723054825639e+00,1.532806360917025046e+00,1.992067830555847685e+00
2.004961310341862202e+00,2.002809195415846233e+00,2.333360833772974985e+00,3.118142366443211522e+00,-3.121910942917720533e+00,-2.914973416653539928e+00,-2.652212684925023822e+00,1.251602556970298430e+00,9.360722321472421115e-01,1.726395861403476673e+00,1.506482375739676804e+00,2.350173782518381493e+00,2.761633093487363411e+00,-2.273286745644623963e+00,1.938820467120133451e+00,2.489101170054631496e+00,2.565733437370697700e+00,2.107178515328050672e+00,2.738053887704309020e+00,2.501040368952357262e+00,1.728762330257256785e+00,1.944221666771098533e+00,1.576342623564780610e+00,2.542683748809547950e+00
2.966130959294853042e+00,2.823446752141727245e+00,2.932600387325598135e+00,2.135888077551718389e+00,-3.096028482192442866e+00,2.668215717839100165e+00,-2.696918867440359691e+00,1.435802168521986388e+00,1.621622655788431899e+00,1.604189888458432023e+00,1.225603398390843424e+00,1.632079359310833588e+00,2.931795528621380598e+00,-3.013708649736424050e+00,2.177908365369601640e+00,1.948105817811152107e+00,1.177548505104915932e+00,3.742377782006589548e-01,1.649970033179436690e+00,2.994585405844661707e+00,-3.132613342618515873e+00,-3.101848666148997680e+00,1.496164598498049614e+00,2.615264747892823038e+00
-2.943991952384293675e+00,2.353166610044366891e+00,2.054095349089733347e+00,1.478129804689217508e+00,3.023564601635991167e+00,1.604667191630626988e+00,2.116461981669024439e+00,2.692878534894379783e+00,2.191936241114414763e+00,1.040270610965389864e+00,1.590102367763043034e+00,1.252315740213020057e+00,2.707112727407419150e+00,3.072850492371012265e+00,1.826651691622248386e+00,1.132138245000533949e+00,1.376896345710822089e+00,1.078263942531830999e+00,2.331123532442361146e+00,3.129622631272487965e+00,2.552512837288087866e+00,-1.658765893758788579e+00,-3.083690912175535814e+00,-2.719976054510327756e+00
2.784177831322347529e+00,-2.641102099326108288e+00,3.006936481471654155e+00,2.714297295713297586e+00,2.839234386817627076e+00,3.062341325181542118e+00,2.235793278998673195e+00,2.775989096686513946e+00,2.196150040633111367e+00,2.701396933016686930e+00,2.880126388203773757e+00,2.149258341655658100e+00,2.530383786790184608e+00,1.820681451395204320e+00,1.384789812700433664e+00,9.452800609231406526e-01,1.410669950777367454e+00,4.380977890198054503e-01,1.929241334027240740e+00,2.381471442192255594e+00,2.859389262013475985e+00,-1.584056509457602235e+00,2.294384741410964601e+00,2.838030921905609461e+00
2.810405062461152959e+00,2.963759157970967451e+00,2.098897264036900800e+00,1.762854598661045102e+00,1.985168176039348253e+00,1.931221504135780087e+00,1.122992789349282816e+00,2.606811303243135924e+00,2.752720366897966287e+00,2.357451867168991910e+00,1.110738341065877322e+00,1.666468306867360916e+00,6.346897298418965327e-01,1.828041317211077654e+00,4.859137141741936006e-01,7.118137307371936728e-01,-7.393261714368204451e-02,-1.111576169325177332e+00,1.123072610187110243e+00,2.227520886964485136e+00,-2.890758089085299076e+00,-2.154354419648677688e+00,-2.812600703993472173e+00,2.680283404716324647e+00
1.737037033516462436e+00,2.166839746004260547e+00,-2.716842106673350798e+00,2.355934606814686028e+00,1.143114576617362488e+00,9.575025269684482865e-01,1.060557050645710042e+00,2.349429748128169848e+00,2.893898249223354924e+00,-2.985442583451345833e+00,2.154662163124383412e+00,1.962356827665425740e+00,2.008529683570238866e+00,1.359227270414963940e+00,1.052952371830771838e+00,1.797610275071159336e+00,3.403445429452869320e-01,-2.273552797876167375e+00,-2.807756681227805196e+00,2.410153232804032264e+00,2.490061515004665438e+00,-2.982388657832644618e+00,2.693862800788021872e+00,2.945889277022907038e+00
2.664373169122495000e+00,2.970858173760452914e+00,-2.436690693580046752e+00,-2.792669496535475915e+00,8.458772760477941688e-01,1.398763406029836176e+00,1.978059614985611780e+00,2.508546257419370207e+00,2.241021457127696515e+00,1.552510940202674661e+00,2.151534264496431703e+00,2.515208469146410053e+00,1.025889351046789244e+00,1.581801912904648333e+00,1.528639569531623721e+00,6.824565496834740230e-01,1.122401128468458964e+00,2.237320535376352559e+00,2.511673355674796326e+00,1.742016456763227694e+00,2.115071345503727329e+00,2.946384337496237293e+00,2.459908426182487950e+00,1.943146570505710713e+00
